,BLKSPLITID,SPLIT,SPLIT_IDX,HH10,HH19,ADDPT,BLK_ACRES,BLK_HH10,BLK_HH19,BLK_ADDPT,PCT_ACRES,PCT_HH10,PCT_HH19
8358,490490101043033_2,1,2,0.0,0.0,0.0,49.9496374384,0.0,0.0,0.0,0.33360491254716435,0.33360491254716435,0.33360491254716435
8359,490490028012049_1,1,1,0.0,0.0,0.0,46.51035061474,0.0,0.0,0.0,0.04253626199096026,0.04253626199096026,0.04253626199096026
8360,490490028012049_2,1,2,0.0,0.0,0.0,46.51035061474,0.0,0.0,0.0,0.9574637380090397,0.9574637380090397,0.9574637380090397
8361,490490101044004_1,1,1,0.0,0.0,0.0,7.77630712493,0.0,2.0,0.0,0.36311801056281173,0.36311801056281173,0.0
8362,490490101044004_2,1,2,0.0,0.0,0.0,7.77630712493,0.0,2.0,0.0,0.24749248537522553,0.24749248537522553,0.0
8363,490490101044004_3,1,3,0.0,2.0,0.0,7.77630712493,0.0,2.0,0.0,0.3893895040619627,0.3893895040619627,1.0
8364,490490101044027_1,1,1,0.0,0.0,0.0,35.7564006003,0.0,0.0,0.0,0.4284398805083158,0.4284398805083158,0.4284398805083158
8365,490490101044027_2,1,2,0.0,0.0,0.0,35.7564006003,0.0,0.0,0.0,0.5715601194916844,0.5715601194916844,0.5715601194916844
8366,490490009013020_0,0,0,37.0,37.0,0.0,9.76863269436,37.0,37.0,0.0,1.0,1.0,1.0
8367,490490021013000_0,0,0,14.0,14.0,0.0,7.24595192182,14.0,14.0,0.0,1.0,1.0,1.0
8368,490490101062001_3,1,3,5.0,5.0,0.0,61.188813350610005,21.0,26.0,0.0,0.0911954807463899,0.23809523809523808,0.19230769230769232
8369,490490101062001_4,1,4,0.0,0.0,0.0,61.188813350610005,21.0,26.0,0.0,0.6165676466158154,0.0,0.0
8370,490490101062001_1,1,1,13.0,18.0,0.0,61.188813350610005,21.0,26.0,0.0,0.2481695295443839,0.6190476190476191,0.6923076923076923
8371,490490101062001_2,1,2,3.0,3.0,0.0,61.188813350610005,21.0,26.0,0.0,0.0440673430934107,0.14285714285714285,0.11538461538461539
8372,490490006041011_0,0,0,5.0,28.0,0.0,19.6850975461,5.0,28.0,0.0,1.0,1.0,1.0
8373,490490101061066_3,1,3,0.0,0.0,0.0,45.20403942416,0.0,0.0,0.0,0.18192861803417956,0.18192861803417956,0.18192861803417956
8374,490490101061066_1,1,1,0.0,0.0,0.0,45.20403942416,0.0,0.0,0.0,0.18218279905663615,0.18218279905663615,0.18218279905663615
8375,490490101061066_2,1,2,0.0,0.0,0.0,45.20403942416,0.0,0.0,0.0,0.6358885829091843,0.6358885829091843,0.6358885829091843
8376,490490034021027_0,0,0,19.0,19.0,0.0,5.67329244116,19.0,19.0,0.0,1.0,1.0,1.0
8377,490490006012001_2,1,2,5.0,5.0,0.0,24.1447930724,10.0,10.0,0.0,0.5837467278280969,0.5,0.5
8378,490490006012001_1,1,1,5.0,5.0,0.0,24.1447930724,10.0,10.0,0.0,0.4162532721719032,0.5,0.5
8379,490490021011009_0,0,0,20.0,20.0,0.0,5.89905683616,20.0,20.0,0.0,1.0,1.0,1.0
8380,490490022041023_0,0,0,19.0,19.0,0.0,5.84620624696,19.0,19.0,0.0,1.0,1.0,1.0
8381,490490101031022_1,1,1,0.0,0.0,0.0,31.509794137319997,0.0,0.0,0.0,0.7418407579633948,0.7418407579633948,0.7418407579633948
8382,490490101031022_2,1,2,0.0,0.0,0.0,31.509794137319997,0.0,0.0,0.0,0.1492083421837258,0.1492083421837258,0.1492083421837258
8383,490490101031022_3,1,3,0.0,0.0,0.0,31.509794137319997,0.0,0.0,0.0,0.10895089985287948,0.10895089985287948,0.10895089985287948
8384,490490028022006_0,0,0,0.0,0.0,0.0,5.64874732232,0.0,0.0,0.0,1.0,1.0,1.0
8385,490490034033001_0,0,0,37.0,37.0,0.0,29.4588166041,37.0,37.0,0.0,1.0,1.0,1.0
8386,490490008023003_0,0,0,58.0,58.0,0.0,9.52305612868,58.0,58.0,0.0,1.0,1.0,1.0
8387,490490007081005_0,0,0,105.0,105.0,0.0,43.3547794129,105.0,105.0,0.0,1.0,1.0,1.0
8388,490490101061095_1,1,1,0.0,0.0,0.0,7.05138286784,0.0,0.0,0.0,0.30171559034372863,0.30171559034372863,0.30171559034372863
8389,490490101061095_2,1,2,0.0,0.0,0.0,7.05138286784,0.0,0.0,0.0,0.6982844096562714,0.6982844096562714,0.6982844096562714
8390,490490027022071_0,0,0,0.0,0.0,0.0,3.63045407928,0.0,0.0,0.0,1.0,1.0,1.0
8391,490490030022016_2,1,2,0.0,0.0,0.0,87.4950497291,82.0,82.0,0.0,0.46857939939045873,0.0,0.0
8392,490490030022016_1,1,1,82.0,82.0,0.0,87.4950497291,82.0,82.0,0.0,0.5314206006095412,1.0,1.0
8393,490490031042072_0,0,0,0.0,0.0,0.0,5.11927933997,0.0,0.0,0.0,1.0,1.0,1.0
8394,490490101071617_2,1,2,0.0,0.0,0.0,84.95623913739999,0.0,0.0,0.0,0.3528236895611872,0.3528236895611872,0.3528236895611872
8395,490490101071617_1,1,1,0.0,0.0,0.0,84.95623913739999,0.0,0.0,0.0,0.6471763104388129,0.6471763104388129,0.6471763104388129
8396,490490101071533_1,1,1,0.0,0.0,0.0,831.3960172965,0.0,0.0,0.0,0.9718473133770705,0.9718473133770705,0.9718473133770705
8397,490490101071533_2,1,2,0.0,0.0,0.0,831.3960172965,0.0,0.0,0.0,0.028152686622929454,0.028152686622929454,0.028152686622929454
8398,490490101033004_2,1,2,0.0,0.0,0.0,4.8970390152,0.0,0.0,0.0,0.7376707504550004,0.7376707504550004,0.7376707504550004
8399,490490101033004_1,1,1,0.0,0.0,0.0,4.8970390152,0.0,0.0,0.0,0.26232924954499964,0.26232924954499964,0.26232924954499964
8400,490490031043006_0,0,0,14.0,23.0,0.0,25.6048282168,14.0,23.0,0.0,1.0,1.0,1.0
8401,490490022051038_0,0,0,0.0,0.0,0.0,8.39429543009,0.0,0.0,0.0,1.0,1.0,1.0
8402,490490022011092_1,1,1,14.0,14.0,0.0,30.48860732873,75.0,75.0,0.0,0.06429485082064765,0.18666666666666668,0.18666666666666668
8403,490490022011092_2,1,2,61.0,61.0,0.0,30.48860732873,75.0,75.0,0.0,0.9357051491793523,0.8133333333333334,0.8133333333333334
8404,490490022061000_0,0,0,29.0,29.0,0.0,10.5680470939,29.0,29.0,0.0,1.0,1.0,1.0
8405,490490032012009_0,0,0,26.0,26.0,0.0,6.47715773952,26.0,26.0,0.0,1.0,1.0,1.0
8406,490490008021018_0,0,0,9.0,9.0,0.0,5.2241673501,9.0,9.0,0.0,1.0,1.0,1.0
8407,490490101071116_3,1,3,0.0,0.0,0.0,193.40655234301,0.0,0.0,0.0,0.6300398300616519,0.6300398300616519,0.6300398300616519
8408,490490101071116_1,1,1,0.0,0.0,0.0,193.40655234301,0.0,0.0,0.0,0.04449387602777881,0.04449387602777881,0.04449387602777881
8409,490490101071116_2,1,2,0.0,0.0,0.0,193.40655234301,0.0,0.0,0.0,0.32546629391056936,0.32546629391056936,0.32546629391056936
8410,490490033002015_0,0,0,8.0,8.0,0.0,5.28688371471,8.0,8.0,0.0,1.0,1.0,1.0
8411,490490031042052_0,0,0,14.0,14.0,0.0,6.18707883826,14.0,14.0,0.0,1.0,1.0,1.0
8412,490490101082024_1,1,1,0.0,0.0,0.0,5.9645323802500005,0.0,0.0,0.0,0.27241354038418286,0.27241354038418286,0.27241354038418286
8413,490490101082024_2,1,2,0.0,0.0,0.0,5.9645323802500005,0.0,0.0,0.0,0.7275864596158171,0.7275864596158171,0.7275864596158171
8414,490490027022006_2,1,2,0.0,0.0,0.0,163.99369047477,0.0,0.0,0.0,0.9774272787565598,0.9774272787565598,0.9774272787565598
8415,490490027022006_1,1,1,0.0,0.0,0.0,163.99369047477,0.0,0.0,0.0,0.022572721243440213,0.022572721243440213,0.022572721243440213
8416,490490011032005_0,0,0,14.0,14.0,0.0,4.17799342387,14.0,14.0,0.0,1.0,1.0,1.0
8417,490490031032023_0,0,0,0.0,0.0,0.0,2.7929288614,0.0,0.0,0.0,1.0,1.0,1.0
8418,490490029012018_0,0,0,51.0,89.0,0.0,33.9270835349,51.0,89.0,0.0,1.0,1.0,1.0
8419,490490034011019_0,0,0,16.0,16.0,0.0,5.90769117029,16.0,16.0,0.0,1.0,1.0,1.0
8420,490490101071157_2,1,2,0.0,0.0,0.0,304.34931730799997,0.0,0.0,0.0,0.4708738138320543,0.4708738138320543,0.4708738138320543
8421,490490101071157_1,1,1,0.0,0.0,0.0,304.34931730799997,0.0,0.0,0.0,0.5291261861679458,0.5291261861679458,0.5291261861679458
8422,490490018031005_0,0,0,83.0,83.0,0.0,5.32375610285,83.0,83.0,0.0,1.0,1.0,1.0
8423,490490027011001_1,1,1,0.0,0.0,0.0,27.12197835082,126.0,126.0,0.0,0.2665180724473757,0.0,0.0
8424,490490027011001_2,1,2,126.0,126.0,0.0,27.12197835082,126.0,126.0,0.0,0.7334819275526243,1.0,1.0
8425,490490101032013_2,1,2,0.0,0.0,0.0,17.66886034422,0.0,0.0,0.0,0.566847395784436,0.566847395784436,0.566847395784436
8426,490490101032013_1,1,1,0.0,0.0,0.0,17.66886034422,0.0,0.0,0.0,0.433152604215564,0.433152604215564,0.433152604215564
8427,490490101072084_3,1,3,0.0,2.0,0.0,288.19354788713997,0.0,63.0,0.0,0.023641062102743988,0.023641062102743988,0.031746031746031744
8428,490490101072084_1,1,1,0.0,61.0,0.0,288.19354788713997,0.0,63.0,0.0,0.9697333575436051,0.9697333575436051,0.9682539682539683
8429,490490101072084_2,1,2,0.0,0.0,0.0,288.19354788713997,0.0,63.0,0.0,0.006625580353650955,0.006625580353650955,0.0
8430,490490016011000_0,0,0,0.0,0.0,0.0,8.72809562695,0.0,0.0,0.0,1.0,1.0,1.0
8431,490490101072017_3,1,3,0.0,147.0,0.0,481.15096775868,95.0,418.0,0.0,0.2013859127503583,0.0,0.35167464114832536
8432,490490101072017_1,1,1,95.0,271.0,0.0,481.15096775868,95.0,418.0,0.0,0.791227762891956,1.0,0.6483253588516746
8433,490490101072017_2,1,2,0.0,0.0,0.0,481.15096775868,95.0,418.0,0.0,0.007386324357685731,0.0,0.0
8434,490490006032003_0,0,0,0.0,0.0,0.0,0.476101790668,0.0,0.0,0.0,1.0,1.0,1.0
8435,490490028022019_2,1,2,0.0,0.0,0.0,93.60699413947,0.0,0.0,0.0,0.017145634285390024,0.017145634285390024,0.017145634285390024
8436,490490028022019_1,1,1,0.0,0.0,0.0,93.60699413947,0.0,0.0,0.0,0.98285436571461,0.98285436571461,0.98285436571461
8437,490490101043046_3,1,3,0.0,0.0,0.0,103.32693360920001,0.0,0.0,0.0,0.46355250700418843,0.46355250700418843,0.46355250700418843
8438,490490101043046_1,1,1,0.0,0.0,0.0,103.32693360920001,0.0,0.0,0.0,0.1950977969514146,0.1950977969514146,0.1950977969514146
8439,490490101043046_2,1,2,0.0,0.0,0.0,103.32693360920001,0.0,0.0,0.0,0.3413496960443969,0.3413496960443969,0.3413496960443969
8440,490490101071998_0,0,0,0.0,0.0,0.0,2.905847717,0.0,0.0,0.0,1.0,1.0,1.0
8441,490490101053026_3,1,3,0.0,0.0,0.0,400.02126733667,0.0,83.0,0.0,0.2185840806979127,0.2185840806979127,0.0
8442,490490101053026_4,1,4,0.0,9.0,0.0,400.02126733667,0.0,83.0,0.0,0.1299904178343001,0.1299904178343001,0.10843373493975904
8443,490490101053026_5,1,5,0.0,0.0,0.0,400.02126733667,0.0,83.0,0.0,0.0798386431484922,0.0798386431484922,0.0
8444,490490101053026_6,1,6,0.0,0.0,0.0,400.02126733667,0.0,83.0,0.0,0.3934744980659464,0.3934744980659464,0.0
8445,490490101053026_1,1,1,0.0,0.0,0.0,400.02126733667,0.0,83.0,0.0,0.014633055650872405,0.014633055650872405,0.0
8446,490490101053026_2,1,2,0.0,74.0,0.0,400.02126733667,0.0,83.0,0.0,0.16347930460247612,0.16347930460247612,0.891566265060241
8447,490490101071549_1,1,1,0.0,0.0,0.0,2919.2161631149997,0.0,0.0,0.0,0.7328074775446929,0.7328074775446929,0.7328074775446929
8448,490490101071549_2,1,2,0.0,0.0,0.0,2919.2161631149997,0.0,0.0,0.0,0.06281090132268384,0.06281090132268384,0.06281090132268384
8449,490490101071549_3,1,3,0.0,0.0,0.0,2919.2161631149997,0.0,0.0,0.0,0.09662950428275209,0.09662950428275209,0.09662950428275209
8450,490490101071549_4,1,4,0.0,0.0,0.0,2919.2161631149997,0.0,0.0,0.0,0.10775211684987115,0.10775211684987115,0.10775211684987115
8451,490490101051012_0,0,0,15.0,16.0,0.0,7.41526680793,15.0,16.0,0.0,1.0,1.0,1.0
8452,490490029014008_3,1,3,0.0,0.0,0.0,187.56549396225,0.0,44.0,0.0,0.0236043260075388,0.0236043260075388,0.0
8453,490490029014008_4,1,4,0.0,16.0,0.0,187.56549396225,0.0,44.0,0.0,0.10522554273267483,0.10522554273267483,0.36363636363636365
8454,490490029014008_5,1,5,0.0,28.0,0.0,187.56549396225,0.0,44.0,0.0,0.40203327436109737,0.40203327436109737,0.6363636363636364
8455,490490029014008_1,1,1,0.0,0.0,0.0,187.56549396225,0.0,44.0,0.0,0.013239441231657401,0.013239441231657401,0.0
8456,490490029014008_2,1,2,0.0,0.0,0.0,187.56549396225,0.0,44.0,0.0,0.4558974156670317,0.4558974156670317,0.0
8457,490490027014002_0,0,0,0.0,0.0,0.0,0.416454529863,0.0,0.0,0.0,1.0,1.0,1.0
8458,490490101091007_0,0,0,0.0,0.0,0.0,16.4041497414,0.0,0.0,0.0,1.0,1.0,1.0
8459,490490101061000_1,1,1,0.0,0.0,0.0,10.695840632380001,0.0,0.0,0.0,0.7878654029220403,0.7878654029220403,0.7878654029220403
8460,490490101061000_2,1,2,0.0,0.0,0.0,10.695840632380001,0.0,0.0,0.0,0.21213459707795956,0.21213459707795956,0.21213459707795956
8461,490490032033017_0,0,0,0.0,0.0,0.0,0.242448286151,0.0,0.0,0.0,1.0,1.0,1.0
8462,490490007031006_0,0,0,0.0,0.0,0.0,0.376605784265,0.0,0.0,0.0,1.0,1.0,1.0
8463,490490101061064_1,1,1,0.0,0.0,0.0,12.046347223449999,0.0,0.0,0.0,0.3722844509894194,0.3722844509894194,0.3722844509894194
8464,490490101061064_2,1,2,0.0,0.0,0.0,12.046347223449999,0.0,0.0,0.0,0.5381374953438729,0.5381374953438729,0.5381374953438729
8465,490490101061064_3,1,3,0.0,0.0,0.0,12.046347223449999,0.0,0.0,0.0,0.08957805366670776,0.08957805366670776,0.08957805366670776
8466,490490006011020_0,0,0,0.0,0.0,0.0,16.2489531147,0.0,0.0,0.0,1.0,1.0,1.0
8467,490490005093001_0,0,0,2.0,2.0,0.0,5.33213522201,2.0,2.0,0.0,1.0,1.0,1.0
8468,490490008022005_0,0,0,23.0,23.0,0.0,4.02860359706,23.0,23.0,0.0,1.0,1.0,1.0
8469,490490008023015_0,0,0,0.0,0.0,0.0,21.107777417,0.0,0.0,0.0,1.0,1.0,1.0
8470,490490032011021_0,0,0,17.0,19.0,0.0,5.36625985029,17.0,19.0,0.0,1.0,1.0,1.0
8471,490490007071007_0,0,0,36.0,36.0,0.0,13.5876361525,36.0,36.0,0.0,1.0,1.0,1.0
8472,490490031052022_0,0,0,23.0,23.0,0.0,16.0097166829,23.0,23.0,0.0,1.0,1.0,1.0
8473,490490027012002_0,0,0,25.0,25.0,0.0,5.95213731302,25.0,25.0,0.0,1.0,1.0,1.0
8474,490490028012077_0,0,0,0.0,0.0,0.0,7.93588764155,0.0,0.0,0.0,1.0,1.0,1.0
8475,490490032042002_0,0,0,12.0,13.0,0.0,5.77640933389,12.0,13.0,0.0,1.0,1.0,1.0
8476,490490101061042_0,0,0,0.0,0.0,0.0,2.08588468629,0.0,0.0,0.0,1.0,1.0,1.0
8477,490490027022058_0,0,0,0.0,2.0,0.0,1.00083118712,0.0,2.0,0.0,1.0,1.0,1.0
8478,490490015042004_0,0,0,6.0,6.0,0.0,2.6043383206,6.0,6.0,0.0,1.0,1.0,1.0
8479,490490019002008_0,0,0,160.0,162.0,0.0,11.1873739865,160.0,162.0,0.0,1.0,1.0,1.0
8480,490490031032003_0,0,0,25.0,25.0,0.0,6.49006140129,25.0,25.0,0.0,1.0,1.0,1.0
8481,490490009041009_0,0,0,14.0,15.0,0.0,5.32437119143,14.0,15.0,0.0,1.0,1.0,1.0
8482,490490101031000_1,1,1,0.0,0.0,0.0,646.0353815256,0.0,6.0,0.0,0.21289328739582344,0.21289328739582344,0.0
8483,490490101031000_6,1,6,0.0,0.0,0.0,646.0353815256,0.0,6.0,0.0,0.14858735235354315,0.14858735235354315,0.0
8484,490490101031000_2,1,2,0.0,0.0,0.0,646.0353815256,0.0,6.0,0.0,0.13430846128287743,0.13430846128287743,0.0
8485,490490101031000_7,1,7,0.0,0.0,0.0,646.0353815256,0.0,6.0,0.0,0.15886033098317726,0.15886033098317726,0.0
8486,490490101031000_3,1,3,0.0,0.0,0.0,646.0353815256,0.0,6.0,0.0,0.22245172401336233,0.22245172401336233,0.0
8487,490490101031000_4,1,4,0.0,5.0,0.0,646.0353815256,0.0,6.0,0.0,0.09990567887688118,0.09990567887688118,0.8333333333333334
8488,490490101031000_5,1,5,0.0,1.0,0.0,646.0353815256,0.0,6.0,0.0,0.022993165094335282,0.022993165094335282,0.16666666666666666
8489,490490027013039_0,0,0,0.0,2.0,0.0,0.473169492609,0.0,2.0,0.0,1.0,1.0,1.0
8490,490490016012004_0,0,0,296.0,296.0,0.0,22.6308578878,296.0,296.0,0.0,1.0,1.0,1.0
8491,490490006012019_0,0,0,35.0,36.0,0.0,33.7977054484,35.0,36.0,0.0,1.0,1.0,1.0
8492,490490101071589_1,1,1,0.0,0.0,0.0,253.2017790866,0.0,0.0,0.0,0.6295403054592353,0.6295403054592353,0.6295403054592353
8493,490490101071589_2,1,2,0.0,0.0,0.0,253.2017790866,0.0,0.0,0.0,0.3704596945407646,0.3704596945407646,0.3704596945407646
8494,490490010012001_0,0,0,17.0,17.0,0.0,5.74374774406,17.0,17.0,0.0,1.0,1.0,1.0
8495,490490033002007_0,0,0,0.0,0.0,0.0,11.0846008997,0.0,0.0,0.0,1.0,1.0,1.0
8496,490490006032011_0,0,0,71.0,75.0,0.0,66.5504391844,71.0,75.0,0.0,1.0,1.0,1.0
8497,490490015041000_0,0,0,21.0,22.0,0.0,12.0033349048,21.0,22.0,0.0,1.0,1.0,1.0
8498,490490027014034_0,0,0,0.0,0.0,0.0,23.0563846998,0.0,0.0,0.0,1.0,1.0,1.0
8499,490490022011043_4,1,4,0.0,498.0,0.0,323.1606080563,0.0,1077.0,0.0,0.18025417124122903,0.18025417124122903,0.4623955431754875
8500,490490022011043_5,1,5,0.0,579.0,0.0,323.1606080563,0.0,1077.0,0.0,0.2591834314397873,0.2591834314397873,0.5376044568245125
8501,490490022011043_1,1,1,0.0,0.0,0.0,323.1606080563,0.0,1077.0,0.0,0.11791164293904773,0.11791164293904773,0.0
8502,490490022011043_2,1,2,0.0,0.0,0.0,323.1606080563,0.0,1077.0,0.0,0.204324622566611,0.204324622566611,0.0
8503,490490022011043_3,1,3,0.0,0.0,0.0,323.1606080563,0.0,1077.0,0.0,0.23832613181332493,0.23832613181332493,0.0
8504,490490028012068_0,0,0,0.0,0.0,0.0,0.581887284674,0.0,0.0,0.0,1.0,1.0,1.0
8505,490490034022012_0,0,0,9.0,9.0,0.0,39.8665870415,9.0,9.0,0.0,1.0,1.0,1.0
8506,490490033001002_0,0,0,0.0,0.0,0.0,3.82170463051,0.0,0.0,0.0,1.0,1.0,1.0
8507,490490022011001_0,0,0,0.0,0.0,0.0,83.5301946374,0.0,0.0,0.0,1.0,1.0,1.0
8508,490490006042000_2,1,2,0.0,0.0,0.0,251.67362410980002,6.0,7.0,0.0,0.7885509538910486,0.0,0.0
8509,490490006042000_1,1,1,6.0,7.0,0.0,251.67362410980002,6.0,7.0,0.0,0.21144904610895138,1.0,1.0
8510,490490101061002_5,1,5,0.0,0.0,0.0,533.62057277128,0.0,0.0,0.0,0.00686372141381039,0.00686372141381039,0.00686372141381039
8511,490490101061002_1,1,1,0.0,0.0,0.0,533.62057277128,0.0,0.0,0.0,0.04398032913914506,0.04398032913914506,0.04398032913914506
8512,490490101061002_6,1,6,0.0,0.0,0.0,533.62057277128,0.0,0.0,0.0,0.1681424515669068,0.1681424515669068,0.1681424515669068
8513,490490101061002_7,1,7,0.0,0.0,0.0,533.62057277128,0.0,0.0,0.0,0.22301107166459846,0.22301107166459846,0.22301107166459846
8514,490490101061002_2,1,2,0.0,0.0,0.0,533.62057277128,0.0,0.0,0.0,0.2606637376003474,0.2606637376003474,0.2606637376003474
8515,490490101061002_3,1,3,0.0,0.0,0.0,533.62057277128,0.0,0.0,0.0,0.20058825876055297,0.20058825876055297,0.20058825876055297
8516,490490101061002_4,1,4,0.0,0.0,0.0,533.62057277128,0.0,0.0,0.0,0.09675042985463898,0.09675042985463898,0.09675042985463898
8517,490490101071091_3,1,3,0.0,0.0,0.0,1190.9140186174002,0.0,0.0,0.0,0.10298564997697142,0.10298564997697142,0.10298564997697142
8518,490490101071091_8,1,8,0.0,0.0,0.0,1190.9140186174002,0.0,0.0,0.0,0.11881863736248452,0.11881863736248452,0.11881863736248452
8519,490490101071091_4,1,4,0.0,0.0,0.0,1190.9140186174002,0.0,0.0,0.0,0.11144701613394947,0.11144701613394947,0.11144701613394947
8520,490490101071091_9,1,9,0.0,0.0,0.0,1190.9140186174002,0.0,0.0,0.0,0.06921630729664133,0.06921630729664133,0.06921630729664133
8521,490490101071091_5,1,5,0.0,0.0,0.0,1190.9140186174002,0.0,0.0,0.0,0.11057078143548528,0.11057078143548528,0.11057078143548528
8522,490490101071091_10,1,0,0.0,0.0,0.0,1190.9140186174002,0.0,0.0,0.0,0.16492516542800084,0.16492516542800084,0.16492516542800084
8523,490490101071091_6,1,6,0.0,0.0,0.0,1190.9140186174002,0.0,0.0,0.0,0.043720793486458714,0.043720793486458714,0.043720793486458714
8524,490490101071091_1,1,1,0.0,0.0,0.0,1190.9140186174002,0.0,0.0,0.0,0.03605177002168903,0.03605177002168903,0.03605177002168903
8525,490490101071091_2,1,2,0.0,0.0,0.0,1190.9140186174002,0.0,0.0,0.0,0.13085836794827954,0.13085836794827954,0.13085836794827954
8526,490490101071091_7,1,7,0.0,0.0,0.0,1190.9140186174002,0.0,0.0,0.0,0.1114055109100397,0.1114055109100397,0.1114055109100397
8527,490490101053048_1,1,1,12.0,12.0,0.0,32.161245017729996,68.0,92.0,0.0,0.26471934820422927,0.17647058823529413,0.13043478260869565
8528,490490101053048_2,1,2,56.0,80.0,0.0,32.161245017729996,68.0,92.0,0.0,0.7352806517957708,0.8235294117647058,0.8695652173913043
8529,490490032032012_0,0,0,20.0,20.0,0.0,11.2682419344,20.0,20.0,0.0,1.0,1.0,1.0
8530,490490101071747_1,1,1,0.0,0.0,0.0,127.9756699112,0.0,0.0,0.0,0.21798071955049494,0.21798071955049494,0.21798071955049494
8531,490490101071747_2,1,2,0.0,0.0,0.0,127.9756699112,0.0,0.0,0.0,0.7820192804495051,0.7820192804495051,0.7820192804495051
8532,490490101071277_1,1,1,0.0,0.0,0.0,19.633753619590003,0.0,0.0,0.0,0.4200740593515826,0.4200740593515826,0.4200740593515826
8533,490490101071277_2,1,2,0.0,0.0,0.0,19.633753619590003,0.0,0.0,0.0,0.5799259406484173,0.5799259406484173,0.5799259406484173
8534,490490022011021_0,0,0,0.0,0.0,0.0,86.6953690702,0.0,0.0,0.0,1.0,1.0,1.0
8535,490490016032001_0,0,0,0.0,0.0,0.0,26.1183764588,0.0,0.0,0.0,1.0,1.0,1.0
8536,490490017011084_0,0,0,0.0,0.0,0.0,0.566738997776,0.0,0.0,0.0,1.0,1.0,1.0
8537,490490101053028_2,1,2,0.0,0.0,0.0,29.78780361636,0.0,0.0,0.0,0.18066057172387132,0.18066057172387132,0.18066057172387132
8538,490490101053028_3,1,3,0.0,0.0,0.0,29.78780361636,0.0,0.0,0.0,0.6785084035198756,0.6785084035198756,0.6785084035198756
8539,490490101053028_1,1,1,0.0,0.0,0.0,29.78780361636,0.0,0.0,0.0,0.14083102475625306,0.14083102475625306,0.14083102475625306
8540,490490021022016_3,1,3,32.0,32.0,0.0,51.81907272,34.0,34.0,0.0,0.5084832540071743,0.9411764705882353,0.9411764705882353
8541,490490021022016_1,1,1,0.0,0.0,0.0,51.81907272,34.0,34.0,0.0,0.34203773272382865,0.0,0.0
8542,490490021022016_2,1,2,2.0,2.0,0.0,51.81907272,34.0,34.0,0.0,0.14947901326899699,0.058823529411764705,0.058823529411764705
8543,490490034034004_0,0,0,10.0,10.0,0.0,3.49826796703,10.0,10.0,0.0,1.0,1.0,1.0
8544,490490007102009_0,0,0,17.0,17.0,0.0,7.43946138981,17.0,17.0,0.0,1.0,1.0,1.0
8545,490490022051023_2,1,2,0.0,0.0,0.0,202.23886425627,0.0,0.0,0.0,0.04793598507290589,0.04793598507290589,0.04793598507290589
8546,490490022051023_3,1,3,0.0,0.0,0.0,202.23886425627,0.0,0.0,0.0,0.0627830962154266,0.0627830962154266,0.0627830962154266
8547,490490022051023_4,1,4,0.0,0.0,0.0,202.23886425627,0.0,0.0,0.0,0.8840388339030987,0.8840388339030987,0.8840388339030987
8548,490490022051023_1,1,1,0.0,0.0,0.0,202.23886425627,0.0,0.0,0.0,0.005242084808568797,0.005242084808568797,0.005242084808568797
8549,490490020004003_1,1,1,8.0,35.0,0.0,17.68227124714,8.0,35.0,0.0,0.8557309057651397,1.0,1.0
8550,490490020004003_2,1,2,0.0,0.0,0.0,17.68227124714,8.0,35.0,0.0,0.1442690942348602,0.0,0.0
8551,490490008021001_0,0,0,18.0,18.0,0.0,5.90358007815,18.0,18.0,0.0,1.0,1.0,1.0
8552,490490030013011_0,0,0,0.0,0.0,0.0,2.47979618421,0.0,0.0,0.0,1.0,1.0,1.0
8553,490490006012012_0,0,0,0.0,0.0,0.0,1.87726577718,0.0,0.0,0.0,1.0,1.0,1.0
8554,490490007063025_0,0,0,5.0,5.0,0.0,6.42790402584,5.0,5.0,0.0,1.0,1.0,1.0
8555,490490027014021_0,0,0,1.0,1.0,1.0,30.2474084,1.0,1.0,1.0,1.0,1.0,1.0
8556,490490009011008_0,0,0,23.0,23.0,0.0,5.29937965191,23.0,23.0,0.0,1.0,1.0,1.0
8557,490490101071293_2,1,2,0.0,0.0,0.0,871.1209728900001,1.0,1.0,0.0,0.5370525284334714,0.0,0.0
8558,490490101071293_1,1,1,1.0,1.0,0.0,871.1209728900001,1.0,1.0,0.0,0.46294747156652855,1.0,1.0
8559,490490101071958_0,0,0,0.0,0.0,0.0,84.8298453423,0.0,0.0,0.0,1.0,1.0,1.0
8560,490490101071123_1,1,1,0.0,0.0,0.0,50.184903245,0.0,0.0,0.0,0.3766443381234021,0.3766443381234021,0.3766443381234021
8561,490490101071123_2,1,2,0.0,0.0,0.0,50.184903245,0.0,0.0,0.0,0.6233556618765979,0.6233556618765979,0.6233556618765979
8562,490490020003010_0,0,0,31.0,31.0,0.0,5.26825428599,31.0,31.0,0.0,1.0,1.0,1.0
8563,490490101071296_4,1,4,0.0,0.0,0.0,5287.402381161899,6.0,8.0,0.0,0.7368500014507795,0.0,0.0
8564,490490101071296_5,1,5,0.0,0.0,0.0,5287.402381161899,6.0,8.0,0.0,0.1085922429321195,0.0,0.0
8565,490490101071296_1,1,1,0.0,0.0,0.0,5287.402381161899,6.0,8.0,0.0,0.03248911242163698,0.0,0.0
